suite,family,adapter,instance,instance_group,planner,heuristic,config,seed,repetition,timeout_s,memory_limit_mb,outcome,solved,valid,wall_time_s,cost,plan_length,makespan,sum_of_costs,expanded,generated,evaluated,peak_rss_mb,error,note,timestamp_utc,harness_version,harness_sha,python_version,platform,cpu_model,cpu_count,hostname,package_versions,schema_version
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.05,random_obstacles/d0.05,prioritized,,,0,0,20.0,3072,solved,True,True,0.020740503998240456,214.0,,26,214,16,,,18.68,,,2026-08-20T21:15:31+00:00,0.1.0,11ee4e8b997a,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.05,random_obstacles/d0.05,prioritized,,,1,0,20.0,3072,solved,True,True,0.025108904999797232,254.0,,24,254,16,,,18.68,,,2026-08-20T21:15:31+00:00,0.1.0,11ee4e8b997a,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.05,random_obstacles/d0.05,prioritized,,,2,0,20.0,3072,solved,True,True,0.021318851002433803,268.0,,28,268,16,,,18.68,,,2026-08-20T21:15:31+00:00,0.1.0,11ee4e8b997a,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.05,random_obstacles/d0.05,prioritized,,,3,0,20.0,3072,solved,True,True,0.020594506000634283,179.0,,19,179,16,,,18.68,,,2026-08-20T21:15:31+00:00,0.1.0,11ee4e8b997a,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.05,random_obstacles/d0.05,prioritized,,,4,0,20.0,3072,solved,True,True,0.016811391000373987,184.0,,23,184,16,,,18.68,,,2026-08-20T21:15:31+00:00,0.1.0,11ee4e8b997a,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.05,random_obstacles/d0.05,pibt,,,0,0,20.0,3072,solved,True,True,0.012480307999794604,240.0,,24,240,24,,,18.68,,,2026-08-20T21:15:31+00:00,0.1.0,11ee4e8b997a,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.05,random_obstacles/d0.05,pibt,,,1,0,20.0,3072,solved,True,True,0.012270696002815384,261.0,,24,261,24,,,18.68,,,2026-08-20T21:15:31+00:00,0.1.0,11ee4e8b997a,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.05,random_obstacles/d0.05,pibt,,,2,0,20.0,3072,solved,True,True,0.013331541998923058,314.0,,28,314,28,,,18.68,,,2026-08-20T21:15:31+00:00,0.1.0,11ee4e8b997a,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.05,random_obstacles/d0.05,pibt,,,3,0,20.0,3072,solved,True,True,0.012123469001380727,181.0,,19,181,19,,,18.68,,,2026-08-20T21:15:31+00:00,0.1.0,11ee4e8b997a,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.05,random_obstacles/d0.05,pibt,,,4,0,20.0,3072,solved,True,True,0.01276081499963766,236.0,,23,236,23,,,18.68,,,2026-08-20T21:15:31+00:00,0.1.0,11ee4e8b997a,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.05,random_obstacles/d0.05,lacam,,,0,0,20.0,3072,solved,True,True,0.013204099999711616,240.0,,24,240,24,,,18.68,,,2026-08-20T21:15:31+00:00,0.1.0,11ee4e8b997a,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.05,random_obstacles/d0.05,lacam,,,1,0,20.0,3072,solved,True,True,0.01371559000108391,261.0,,24,261,24,,,18.68,,,2026-08-20T21:15:31+00:00,0.1.0,11ee4e8b997a,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.05,random_obstacles/d0.05,lacam,,,2,0,20.0,3072,solved,True,True,0.014134909000858897,314.0,,28,314,28,,,18.68,,,2026-08-20T21:15:31+00:00,0.1.0,11ee4e8b997a,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.05,random_obstacles/d0.05,lacam,,,3,0,20.0,3072,solved,True,True,0.013133527001627954,181.0,,19,181,19,,,18.68,,,2026-08-20T21:15:31+00:00,0.1.0,11ee4e8b997a,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.05,random_obstacles/d0.05,lacam,,,4,0,20.0,3072,solved,True,True,0.01268763299958664,236.0,,23,236,23,,,18.68,,,2026-08-20T21:15:31+00:00,0.1.0,11ee4e8b997a,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.1,random_obstacles/d0.1,cbs,,,0,0,20.0,3072,solved,True,True,0.06972617599967634,216.0,,28,216,15,,,18.68,,,2026-08-20T21:15:31+00:00,0.1.0,11ee4e8b997a,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.1,random_obstacles/d0.1,cbs,,,1,0,20.0,3072,solved,True,True,0.02773449999949662,190.0,,19,190,9,,,18.68,,,2026-08-20T21:15:31+00:00,0.1.0,11ee4e8b997a,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.1,random_obstacles/d0.1,cbs,,,2,0,20.0,3072,solved,True,True,0.08433964399955585,221.0,,30,221,18,,,18.68,,,2026-08-20T21:15:31+00:00,0.1.0,11ee4e8b997a,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.1,random_obstacles/d0.1,cbs,,,3,0,20.0,3072,solved,True,True,0.10393201699844212,189.0,,22,189,39,,,18.68,,,2026-08-20T21:15:31+00:00,0.1.0,11ee4e8b997a,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.1,random_obstacles/d0.1,cbs,,,4,0,20.0,3072,solved,True,True,0.05018684600145207,219.0,,32,219,7,,,18.68,,,2026-08-20T21:15:31+00:00,0.1.0,11ee4e8b997a,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.1,random_obstacles/d0.1,wcbs,,"{""weight"": 1.5}",0,0,20.0,3072,solved,True,True,0.057781010000326205,216.0,,28,216,12,,,18.68,,,2026-08-20T21:15:31+00:00,0.1.0,11ee4e8b997a,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.1,random_obstacles/d0.1,wcbs,,"{""weight"": 1.5}",1,0,20.0,3072,solved,True,True,0.02662069299913128,190.0,,19,190,9,,,18.68,,,2026-08-20T21:15:31+00:00,0.1.0,11ee4e8b997a,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.1,random_obstacles/d0.1,wcbs,,"{""weight"": 1.5}",2,0,20.0,3072,solved,True,True,0.06455095000274014,225.0,,30,225,12,,,18.68,,,2026-08-20T21:15:31+00:00,0.1.0,11ee4e8b997a,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.1,random_obstacles/d0.1,wcbs,,"{""weight"": 1.5}",3,0,20.0,3072,solved,True,True,0.028838231999543495,190.0,,22,190,8,,,18.68,,,2026-08-20T21:15:31+00:00,0.1.0,11ee4e8b997a,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.1,random_obstacles/d0.1,wcbs,,"{""weight"": 1.5}",4,0,20.0,3072,solved,True,True,0.0489827730016259,219.0,,32,219,7,,,18.68,,,2026-08-20T21:15:31+00:00,0.1.0,11ee4e8b997a,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.1,random_obstacles/d0.1,prioritized,,,0,0,20.0,3072,solved,True,True,0.02293237800040515,231.0,,28,231,16,,,18.68,,,2026-08-20T21:15:31+00:00,0.1.0,11ee4e8b997a,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.1,random_obstacles/d0.1,prioritized,,,1,0,20.0,3072,solved,True,True,0.018190835002314998,199.0,,19,199,16,,,18.68,,,2026-08-20T21:15:31+00:00,0.1.0,11ee4e8b997a,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.1,random_obstacles/d0.1,prioritized,,,2,0,20.0,3072,solved,True,True,0.03071555299902684,247.0,,30,247,16,,,18.68,,,2026-08-20T21:15:31+00:00,0.1.0,11ee4e8b997a,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.1,random_obstacles/d0.1,prioritized,,,3,0,20.0,3072,solved,True,True,0.019463175001874333,196.0,,22,196,16,,,18.68,,,2026-08-20T21:15:31+00:00,0.1.0,11ee4e8b997a,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.1,random_obstacles/d0.1,prioritized,,,4,0,20.0,3072,solved,True,True,0.03685073299857322,242.0,,32,242,16,,,18.68,,,2026-08-20T21:15:31+00:00,0.1.0,11ee4e8b997a,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.1,random_obstacles/d0.1,pibt,,,0,0,20.0,3072,solved,True,True,0.012616742998943664,246.0,,28,246,28,,,18.68,,,2026-08-20T21:15:31+00:00,0.1.0,11ee4e8b997a,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.1,random_obstacles/d0.1,pibt,,,1,0,20.0,3072,solved,True,True,0.01103033300023526,204.0,,19,204,19,,,18.68,,,2026-08-20T21:15:31+00:00,0.1.0,11ee4e8b997a,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.1,random_obstacles/d0.1,pibt,,,2,0,20.0,3072,solved,True,True,0.01261560999773792,272.0,,31,272,31,,,18.68,,,2026-08-20T21:15:31+00:00,0.1.0,11ee4e8b997a,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
