suite,family,adapter,instance,instance_group,planner,heuristic,variant,config,seed,repetition,timeout_s,memory_limit_mb,outcome,solved,valid,wall_time_s,cost,plan_length,makespan,sum_of_costs,expanded,generated,evaluated,peak_rss_mb,error,note,timestamp_utc,harness_version,harness_sha,python_version,platform,cpu_model,cpu_count,hostname,package_versions,schema_version
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.05,random_obstacles/d0.05,pibt,,,,1,0,20.0,3072,solved,True,True,0.013122386000759434,261.0,,24,261,24,,,18.83,,,2026-08-21T16:26:05+00:00,0.1.0,1c81f77e6938,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",3
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.05,random_obstacles/d0.05,pibt,,,,2,0,20.0,3072,solved,True,True,0.014277417001721915,314.0,,28,314,28,,,18.83,,,2026-08-21T16:26:05+00:00,0.1.0,1c81f77e6938,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",3
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.05,random_obstacles/d0.05,pibt,,,,3,0,20.0,3072,solved,True,True,0.01288680099969497,181.0,,19,181,19,,,18.83,,,2026-08-21T16:26:05+00:00,0.1.0,1c81f77e6938,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",3
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.05,random_obstacles/d0.05,pibt,,,,4,0,20.0,3072,solved,True,True,0.01346050599386217,236.0,,23,236,23,,,18.83,,,2026-08-21T16:26:05+00:00,0.1.0,1c81f77e6938,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",3
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.05,random_obstacles/d0.05,lacam,,,,0,0,20.0,3072,solved,True,True,0.014045053998415824,240.0,,24,240,24,,,18.83,,,2026-08-21T16:26:06+00:00,0.1.0,1c81f77e6938,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",3
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.05,random_obstacles/d0.05,lacam,,,,1,0,20.0,3072,solved,True,True,0.013906651998695452,261.0,,24,261,24,,,18.83,,,2026-08-21T16:26:06+00:00,0.1.0,1c81f77e6938,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",3
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.05,random_obstacles/d0.05,lacam,,,,2,0,20.0,3072,solved,True,True,0.015012340001703706,314.0,,28,314,28,,,18.83,,,2026-08-21T16:26:06+00:00,0.1.0,1c81f77e6938,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",3
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.05,random_obstacles/d0.05,lacam,,,,3,0,20.0,3072,solved,True,True,0.01378852799825836,181.0,,19,181,19,,,18.83,,,2026-08-21T16:26:06+00:00,0.1.0,1c81f77e6938,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",3
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.05,random_obstacles/d0.05,lacam,,,,4,0,20.0,3072,solved,True,True,0.014226478997443337,236.0,,23,236,23,,,18.83,,,2026-08-21T16:26:06+00:00,0.1.0,1c81f77e6938,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",3
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.1,random_obstacles/d0.1,cbs,,,,0,0,20.0,3072,solved,True,True,0.07471781899948837,216.0,,28,216,15,,,18.83,,,2026-08-21T16:26:06+00:00,0.1.0,1c81f77e6938,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",3
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.1,random_obstacles/d0.1,cbs,,,,1,0,20.0,3072,solved,True,True,0.030194826998922508,190.0,,19,190,9,,,18.83,,,2026-08-21T16:26:06+00:00,0.1.0,1c81f77e6938,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",3
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.1,random_obstacles/d0.1,cbs,,,,2,0,20.0,3072,solved,True,True,0.0942069359953166,221.0,,30,221,18,,,18.83,,,2026-08-21T16:26:06+00:00,0.1.0,1c81f77e6938,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",3
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.1,random_obstacles/d0.1,cbs,,,,3,0,20.0,3072,solved,True,True,0.11839189199963585,189.0,,22,189,39,,,18.83,,,2026-08-21T16:26:06+00:00,0.1.0,1c81f77e6938,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",3
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.1,random_obstacles/d0.1,cbs,,,,4,0,20.0,3072,solved,True,True,0.053889540999080054,219.0,,32,219,7,,,18.83,,,2026-08-21T16:26:06+00:00,0.1.0,1c81f77e6938,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",3
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.1,random_obstacles/d0.1,wcbs,,,"{""weight"": 1.5}",0,0,20.0,3072,solved,True,True,0.06245624200528255,216.0,,28,216,12,,,18.83,,,2026-08-21T16:26:06+00:00,0.1.0,1c81f77e6938,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",3
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.1,random_obstacles/d0.1,wcbs,,,"{""weight"": 1.5}",1,0,20.0,3072,solved,True,True,0.02951003699854482,190.0,,19,190,9,,,18.83,,,2026-08-21T16:26:06+00:00,0.1.0,1c81f77e6938,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",3
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.1,random_obstacles/d0.1,wcbs,,,"{""weight"": 1.5}",2,0,20.0,3072,solved,True,True,0.07086831700144103,225.0,,30,225,12,,,18.83,,,2026-08-21T16:26:07+00:00,0.1.0,1c81f77e6938,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",3
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.1,random_obstacles/d0.1,wcbs,,,"{""weight"": 1.5}",3,0,20.0,3072,solved,True,True,0.031384048001200426,190.0,,22,190,8,,,18.83,,,2026-08-21T16:26:07+00:00,0.1.0,1c81f77e6938,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",3
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.1,random_obstacles/d0.1,wcbs,,,"{""weight"": 1.5}",4,0,20.0,3072,solved,True,True,0.05403712600673316,219.0,,32,219,7,,,18.83,,,2026-08-21T16:26:07+00:00,0.1.0,1c81f77e6938,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",3
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.1,random_obstacles/d0.1,prioritized,,,,0,0,20.0,3072,solved,True,True,0.02535240800352767,231.0,,28,231,16,,,18.83,,,2026-08-21T16:26:07+00:00,0.1.0,1c81f77e6938,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",3
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.1,random_obstacles/d0.1,prioritized,,,,1,0,20.0,3072,solved,True,True,0.019899215003533754,199.0,,19,199,16,,,18.83,,,2026-08-21T16:26:07+00:00,0.1.0,1c81f77e6938,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",3
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.1,random_obstacles/d0.1,prioritized,,,,2,0,20.0,3072,solved,True,True,0.03274991999933263,247.0,,30,247,16,,,18.83,,,2026-08-21T16:26:07+00:00,0.1.0,1c81f77e6938,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",3
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.1,random_obstacles/d0.1,prioritized,,,,3,0,20.0,3072,solved,True,True,0.02195873700111406,196.0,,22,196,16,,,18.83,,,2026-08-21T16:26:07+00:00,0.1.0,1c81f77e6938,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",3
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.1,random_obstacles/d0.1,prioritized,,,,4,0,20.0,3072,solved,True,True,0.03975892699963879,242.0,,32,242,16,,,18.83,,,2026-08-21T16:26:07+00:00,0.1.0,1c81f77e6938,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",3
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.1,random_obstacles/d0.1,pibt,,,,0,0,20.0,3072,solved,True,True,0.013897285003622528,246.0,,28,246,28,,,18.83,,,2026-08-21T16:26:07+00:00,0.1.0,1c81f77e6938,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",3
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.1,random_obstacles/d0.1,pibt,,,,1,0,20.0,3072,solved,True,True,0.013012073999561835,204.0,,19,204,19,,,18.83,,,2026-08-21T16:26:07+00:00,0.1.0,1c81f77e6938,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",3
mapf-density,mapf,pymapf,random_obstacles/20x20/n16/d0.1,random_obstacles/d0.1,pibt,,,,2,0,20.0,3072,solved,True,True,0.013927312000305392,272.0,,31,272,31,,,18.83,,,2026-08-21T16:26:07+00:00,0.1.0,1c81f77e6938,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",3
