suite,family,adapter,instance,instance_group,planner,heuristic,variant,config,seed,repetition,timeout_s,memory_limit_mb,outcome,solved,valid,wall_time_s,cost,plan_length,makespan,sum_of_costs,expanded,generated,evaluated,peak_rss_mb,error,note,timestamp_utc,harness_version,harness_sha,python_version,platform,cpu_model,cpu_count,hostname,package_versions,schema_version
ci-weekly,classical,jupyddl,tsp/problem,tsp,astar,lmcut,,,0,0,15.0,2048,solved,True,True,0.0029747340000056965,15.0,5,,,12,21,22,21.41,,,2026-08-31T11:40:40+00:00,0.1.0,4e8093629b2a,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervmgx7h7,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,tsp/problem,tsp,astar,hmax,,,0,0,15.0,2048,solved,True,True,0.0018858510000043793,15.0,5,,,12,21,22,21.41,,,2026-08-31T11:40:41+00:00,0.1.0,4e8093629b2a,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervmgx7h7,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s1-0,miconic,bfs,,,,0,0,15.0,2048,solved,True,True,0.0017607879999985698,4,4,,,4,6,0,21.41,,,2026-08-31T11:40:41+00:00,0.1.0,4e8093629b2a,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervmgx7h7,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s1-0,miconic,gbfs,hff,,,0,0,15.0,2048,solved,True,True,0.0018326419999965537,4,4,,,4,7,5,21.41,,,2026-08-31T11:40:41+00:00,0.1.0,4e8093629b2a,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervmgx7h7,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s1-0,miconic,astar,lmcut,,,0,0,15.0,2048,solved,True,True,0.0019273879999985866,4,4,,,4,7,5,21.41,,,2026-08-31T11:40:41+00:00,0.1.0,4e8093629b2a,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervmgx7h7,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s1-0,miconic,astar,hmax,,,0,0,15.0,2048,solved,True,True,0.0017652249999997593,4,4,,,4,7,5,21.41,,,2026-08-31T11:40:41+00:00,0.1.0,4e8093629b2a,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervmgx7h7,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s1-1,miconic,bfs,,,,0,0,15.0,2048,solved,True,True,0.001658075999998232,3,3,,,4,6,0,21.41,,,2026-08-31T11:40:41+00:00,0.1.0,4e8093629b2a,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervmgx7h7,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s1-1,miconic,gbfs,hff,,,0,0,15.0,2048,solved,True,True,0.0017889699999997788,3,3,,,3,6,5,21.41,,,2026-08-31T11:40:41+00:00,0.1.0,4e8093629b2a,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervmgx7h7,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s1-1,miconic,astar,lmcut,,,0,0,15.0,2048,solved,True,True,0.0028349619999943343,3,3,,,3,6,5,21.41,,,2026-08-31T11:40:41+00:00,0.1.0,4e8093629b2a,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervmgx7h7,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s1-1,miconic,astar,hmax,,,0,0,15.0,2048,solved,True,True,0.0017403599999994412,3,3,,,3,6,5,21.41,,,2026-08-31T11:40:41+00:00,0.1.0,4e8093629b2a,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervmgx7h7,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s10-0,miconic,bfs,,,,0,0,15.0,2048,timeout,False,False,15.176012189000005,,,,,151575,2985795,0,151.35,,planner stopped on its internal time limit,2026-08-31T11:40:57+00:00,0.1.0,4e8093629b2a,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervmgx7h7,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s10-0,miconic,gbfs,hff,,,0,0,15.0,2048,solved,True,True,0.21643813100000386,35,35,,,43,864,414,23.64,,,2026-08-31T11:40:57+00:00,0.1.0,4e8093629b2a,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervmgx7h7,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s10-0,miconic,astar,lmcut,,,0,0,15.0,2048,timeout,False,False,15.245618081000003,,,,,113,2255,764,23.71,,planner stopped on its internal time limit,2026-08-31T11:41:12+00:00,0.1.0,4e8093629b2a,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervmgx7h7,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s10-0,miconic,astar,hmax,,,0,0,15.0,2048,timeout,False,False,15.116937280000002,,,,,24450,481096,44515,44.72,,planner stopped on its internal time limit,2026-08-31T11:41:27+00:00,0.1.0,4e8093629b2a,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervmgx7h7,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s11-0,miconic,bfs,,,,0,0,15.0,2048,timeout,False,False,15.181976605000003,,,,,131236,2843970,0,132.71,,planner stopped on its internal time limit,2026-08-31T11:41:43+00:00,0.1.0,4e8093629b2a,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervmgx7h7,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s11-0,miconic,gbfs,hff,,,0,0,15.0,2048,solved,True,True,0.27995742299999904,39,39,,,46,1015,496,25.25,,,2026-08-31T11:41:43+00:00,0.1.0,4e8093629b2a,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervmgx7h7,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s11-0,miconic,astar,lmcut,,,0,0,15.0,2048,timeout,False,False,15.451618052,,,,,66,1446,539,25.49,,planner stopped on its internal time limit,2026-08-31T11:41:59+00:00,0.1.0,4e8093629b2a,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervmgx7h7,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s11-0,miconic,astar,hmax,,,0,0,15.0,2048,timeout,False,False,15.139057435999987,,,,,18710,405407,37908,36.52,,planner stopped on its internal time limit,2026-08-31T11:42:14+00:00,0.1.0,4e8093629b2a,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervmgx7h7,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n4/d0.15,random_obstacles/d0.15,cbs,,,,0,0,15.0,2048,solved,True,True,0.001941813999991382,60.0,,21,60,1,,,21.78,,,2026-08-31T11:42:14+00:00,0.1.0,4e8093629b2a,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervmgx7h7,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n4/d0.15,random_obstacles/d0.15,cbs,,,,1,0,15.0,2048,solved,True,True,0.0009452489999830505,38.0,,12,38,1,,,21.78,,,2026-08-31T11:42:14+00:00,0.1.0,4e8093629b2a,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervmgx7h7,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n4/d0.15,random_obstacles/d0.15,cbs,,,,2,0,15.0,2048,solved,True,True,0.0009933890000013434,42.0,,15,42,1,,,21.78,,,2026-08-31T11:42:14+00:00,0.1.0,4e8093629b2a,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervmgx7h7,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n4/d0.15,random_obstacles/d0.15,prioritized,,,,0,0,15.0,2048,solved,True,True,0.0021858439999959955,60.0,,21,60,4,,,21.78,,,2026-08-31T11:42:14+00:00,0.1.0,4e8093629b2a,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervmgx7h7,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n4/d0.15,random_obstacles/d0.15,prioritized,,,,1,0,15.0,2048,solved,True,True,0.0012771230000225842,38.0,,12,38,4,,,21.78,,,2026-08-31T11:42:14+00:00,0.1.0,4e8093629b2a,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervmgx7h7,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n4/d0.15,random_obstacles/d0.15,prioritized,,,,2,0,15.0,2048,solved,True,True,0.0013285910000035983,42.0,,15,42,4,,,21.78,,,2026-08-31T11:42:14+00:00,0.1.0,4e8093629b2a,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervmgx7h7,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n4/d0.15,random_obstacles/d0.15,pibt,,,,0,0,15.0,2048,solved,True,True,0.0026176860000077795,65.0,,21,65,21,,,21.78,,,2026-08-31T11:42:14+00:00,0.1.0,4e8093629b2a,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervmgx7h7,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n4/d0.15,random_obstacles/d0.15,pibt,,,,1,0,15.0,2048,solved,True,True,0.0021842010000057144,38.0,,12,38,12,,,21.78,,,2026-08-31T11:42:14+00:00,0.1.0,4e8093629b2a,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervmgx7h7,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n4/d0.15,random_obstacles/d0.15,pibt,,,,2,0,15.0,2048,solved,True,True,0.002351223999994545,44.0,,16,44,16,,,21.78,,,2026-08-31T11:42:14+00:00,0.1.0,4e8093629b2a,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervmgx7h7,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n4/d0.15,random_obstacles/d0.15,lacam,,,,0,0,15.0,2048,solved,True,True,0.0031145899999955873,65.0,,21,65,21,,,21.78,,,2026-08-31T11:42:14+00:00,0.1.0,4e8093629b2a,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervmgx7h7,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n4/d0.15,random_obstacles/d0.15,lacam,,,,1,0,15.0,2048,solved,True,True,0.0024791749999906187,38.0,,12,38,12,,,21.78,,,2026-08-31T11:42:14+00:00,0.1.0,4e8093629b2a,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervmgx7h7,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n4/d0.15,random_obstacles/d0.15,lacam,,,,2,0,15.0,2048,solved,True,True,0.0026588629999935165,44.0,,16,44,16,,,21.78,,,2026-08-31T11:42:14+00:00,0.1.0,4e8093629b2a,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervmgx7h7,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n8/d0.15,random_obstacles/d0.15,cbs,,,,0,0,15.0,2048,solved,True,True,0.006911404999982551,98.0,,19,98,5,,,21.78,,,2026-08-31T11:42:15+00:00,0.1.0,4e8093629b2a,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervmgx7h7,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n8/d0.15,random_obstacles/d0.15,cbs,,,,1,0,15.0,2048,solved,True,True,0.0022786590000123397,64.0,,14,64,2,,,21.78,,,2026-08-31T11:42:15+00:00,0.1.0,4e8093629b2a,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervmgx7h7,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n8/d0.15,random_obstacles/d0.15,cbs,,,,2,0,15.0,2048,solved,True,True,0.0012135530000136896,62.0,,11,62,1,,,21.78,,,2026-08-31T11:42:15+00:00,0.1.0,4e8093629b2a,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervmgx7h7,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
