suite,family,adapter,instance,instance_group,planner,heuristic,variant,config,seed,repetition,timeout_s,memory_limit_mb,outcome,solved,valid,wall_time_s,cost,plan_length,makespan,sum_of_costs,expanded,generated,evaluated,peak_rss_mb,error,note,timestamp_utc,harness_version,harness_sha,python_version,platform,cpu_model,cpu_count,hostname,package_versions,schema_version
ci-weekly,classical,jupyddl,switch/problem,switch,astar,lmcut,,,0,0,15.0,2048,solved,True,True,0.003945751999992808,3,3,,,5,10,6,21.36,,,2026-09-07T10:29:43+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,switch/problem,switch,astar,hmax,,,0,0,15.0,2048,solved,True,True,0.003019801000021971,3,3,,,5,10,6,21.36,,,2026-09-07T10:29:43+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,tsp/problem,tsp,bfs,,,,0,0,15.0,2048,solved,True,True,0.0011586050000005343,15.0,5,,,18,25,0,21.36,,,2026-09-07T10:29:43+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,tsp/problem,tsp,gbfs,hff,,,0,0,15.0,2048,solved,True,True,0.0012903300000175477,15.0,5,,,5,9,10,21.36,,,2026-09-07T10:29:43+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,tsp/problem,tsp,astar,lmcut,,,0,0,15.0,2048,solved,True,True,0.002354185999990932,15.0,5,,,12,21,22,21.36,,,2026-09-07T10:29:43+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,tsp/problem,tsp,astar,hmax,,,0,0,15.0,2048,solved,True,True,0.0014705650000053083,15.0,5,,,12,21,22,21.36,,,2026-09-07T10:29:43+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s1-0,miconic,bfs,,,,0,0,15.0,2048,solved,True,True,0.0013765579999756028,4,4,,,4,6,0,21.36,,,2026-09-07T10:29:43+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s1-0,miconic,gbfs,hff,,,0,0,15.0,2048,solved,True,True,0.0014675589999910699,4,4,,,4,7,5,21.36,,,2026-09-07T10:29:43+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s1-0,miconic,astar,lmcut,,,0,0,15.0,2048,solved,True,True,0.0015917529999853741,4,4,,,4,7,5,21.36,,,2026-09-07T10:29:43+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s1-0,miconic,astar,hmax,,,0,0,15.0,2048,solved,True,True,0.0014628600000037295,4,4,,,4,7,5,21.36,,,2026-09-07T10:29:43+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s1-1,miconic,bfs,,,,0,0,15.0,2048,solved,True,True,0.0013870439999834616,3,3,,,4,6,0,21.36,,,2026-09-07T10:29:43+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s1-1,miconic,gbfs,hff,,,0,0,15.0,2048,solved,True,True,0.0014188789999991513,3,3,,,3,6,5,21.36,,,2026-09-07T10:29:43+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s1-1,miconic,astar,lmcut,,,0,0,15.0,2048,solved,True,True,0.0015564240000003338,3,3,,,3,6,5,21.36,,,2026-09-07T10:29:43+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s1-1,miconic,astar,hmax,,,0,0,15.0,2048,solved,True,True,0.0014695549999999002,3,3,,,3,6,5,21.36,,,2026-09-07T10:29:43+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s10-0,miconic,bfs,,,,0,0,15.0,2048,timeout,False,False,15.169517468999999,,,,,190269,3747910,0,178.92,,planner stopped on its internal time limit,2026-09-07T10:29:59+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s10-0,miconic,gbfs,hff,,,0,0,15.0,2048,solved,True,True,0.17141739499999176,35,35,,,43,864,414,23.67,,,2026-09-07T10:29:59+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s10-0,miconic,astar,lmcut,,,0,0,15.0,2048,timeout,False,False,15.160991791000015,,,,,141,2817,1003,23.64,,planner stopped on its internal time limit,2026-09-07T10:30:14+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s10-0,miconic,astar,hmax,,,0,0,15.0,2048,timeout,False,False,15.098919922999983,,,,,32962,648266,54440,48.91,,planner stopped on its internal time limit,2026-09-07T10:30:29+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s11-0,miconic,bfs,,,,0,0,15.0,2048,timeout,False,False,15.171042545999967,,,,,165794,3591581,0,154.77,,planner stopped on its internal time limit,2026-09-07T10:30:45+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s11-0,miconic,gbfs,hff,,,0,0,15.0,2048,solved,True,True,0.23323834799998622,39,39,,,46,1015,496,25.39,,,2026-09-07T10:30:45+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s11-0,miconic,astar,lmcut,,,0,0,15.0,2048,timeout,False,False,15.237164079000024,,,,,182,3981,708,25.39,,planner stopped on its internal time limit,2026-09-07T10:31:00+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s11-0,miconic,astar,hmax,,,0,0,15.0,2048,timeout,False,False,15.121391063999965,,,,,21662,469732,47989,45.44,,planner stopped on its internal time limit,2026-09-07T10:31:15+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n4/d0.15,random_obstacles/d0.15,cbs,,,,0,0,15.0,2048,solved,True,True,0.0016101570000159882,60.0,,21,60,1,,,21.74,,,2026-09-07T10:31:15+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n4/d0.15,random_obstacles/d0.15,cbs,,,,1,0,15.0,2048,solved,True,True,0.000783947000002172,38.0,,12,38,1,,,21.74,,,2026-09-07T10:31:16+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n4/d0.15,random_obstacles/d0.15,cbs,,,,2,0,15.0,2048,solved,True,True,0.0008593190000283357,42.0,,15,42,1,,,21.74,,,2026-09-07T10:31:16+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n4/d0.15,random_obstacles/d0.15,prioritized,,,,0,0,15.0,2048,solved,True,True,0.0018158809999704317,60.0,,21,60,4,,,21.74,,,2026-09-07T10:31:16+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n4/d0.15,random_obstacles/d0.15,prioritized,,,,1,0,15.0,2048,solved,True,True,0.001068154999984472,38.0,,12,38,4,,,21.74,,,2026-09-07T10:31:16+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n4/d0.15,random_obstacles/d0.15,prioritized,,,,2,0,15.0,2048,solved,True,True,0.0010881050000079995,42.0,,15,42,4,,,21.74,,,2026-09-07T10:31:16+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n4/d0.15,random_obstacles/d0.15,pibt,,,,0,0,15.0,2048,solved,True,True,0.0021841900000367787,65.0,,21,65,21,,,21.74,,,2026-09-07T10:31:16+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n4/d0.15,random_obstacles/d0.15,pibt,,,,1,0,15.0,2048,solved,True,True,0.0018315359999974135,38.0,,12,38,12,,,21.74,,,2026-09-07T10:31:16+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n4/d0.15,random_obstacles/d0.15,pibt,,,,2,0,15.0,2048,solved,True,True,0.002139714999998432,44.0,,16,44,16,,,21.74,,,2026-09-07T10:31:16+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n4/d0.15,random_obstacles/d0.15,lacam,,,,0,0,15.0,2048,solved,True,True,0.002537265999990268,65.0,,21,65,21,,,21.74,,,2026-09-07T10:31:16+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n4/d0.15,random_obstacles/d0.15,lacam,,,,1,0,15.0,2048,solved,True,True,0.0020555799999897317,38.0,,12,38,12,,,21.74,,,2026-09-07T10:31:16+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n4/d0.15,random_obstacles/d0.15,lacam,,,,2,0,15.0,2048,solved,True,True,0.0022451479999858748,44.0,,16,44,16,,,21.74,,,2026-09-07T10:31:16+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n8/d0.15,random_obstacles/d0.15,cbs,,,,0,0,15.0,2048,solved,True,True,0.0054230449999863595,98.0,,19,98,5,,,21.86,,,2026-09-07T10:31:16+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n8/d0.15,random_obstacles/d0.15,cbs,,,,1,0,15.0,2048,solved,True,True,0.0018760220000331174,64.0,,14,64,2,,,21.86,,,2026-09-07T10:31:16+00:00,0.1.0,3a24e980be60,3.12.14,Linux 6.17.0-1022-azure (x86_64),INTEL(R) XEON(R) PLATINUM 8573C,4,runnervmejwal,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.4.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.3"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
