suite,family,adapter,instance,instance_group,planner,heuristic,variant,config,seed,repetition,timeout_s,memory_limit_mb,outcome,solved,valid,wall_time_s,cost,plan_length,makespan,sum_of_costs,expanded,generated,evaluated,peak_rss_mb,error,note,timestamp_utc,harness_version,harness_sha,python_version,platform,cpu_model,cpu_count,hostname,package_versions,schema_version
ci-weekly,classical,jupyddl,switch/problem,switch,astar,lmcut,,,0,0,15.0,2048,solved,True,True,0.004876895000002435,3,3,,,5,10,6,21.33,,,2026-08-24T05:58:07+00:00,0.1.0,0e445a8b763b,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervm76f27,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,switch/problem,switch,astar,hmax,,,0,0,15.0,2048,solved,True,True,0.0037590040000026193,3,3,,,5,10,6,21.33,,,2026-08-24T05:58:07+00:00,0.1.0,0e445a8b763b,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervm76f27,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,tsp/problem,tsp,bfs,,,,0,0,15.0,2048,solved,True,True,0.0015885930000010262,15.0,5,,,18,25,0,21.33,,,2026-08-24T05:58:07+00:00,0.1.0,0e445a8b763b,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervm76f27,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,tsp/problem,tsp,gbfs,hff,,,0,0,15.0,2048,solved,True,True,0.0017706729999957815,15.0,5,,,5,9,10,21.33,,,2026-08-24T05:58:07+00:00,0.1.0,0e445a8b763b,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervm76f27,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,tsp/problem,tsp,astar,lmcut,,,0,0,15.0,2048,solved,True,True,0.002988120999994237,15.0,5,,,12,21,22,21.33,,,2026-08-24T05:58:07+00:00,0.1.0,0e445a8b763b,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervm76f27,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,tsp/problem,tsp,astar,hmax,,,0,0,15.0,2048,solved,True,True,0.002064703000002055,15.0,5,,,12,21,22,21.33,,,2026-08-24T05:58:07+00:00,0.1.0,0e445a8b763b,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervm76f27,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s1-0,miconic,bfs,,,,0,0,15.0,2048,solved,True,True,0.0017566470000005552,4,4,,,4,6,0,21.33,,,2026-08-24T05:58:08+00:00,0.1.0,0e445a8b763b,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervm76f27,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s1-0,miconic,gbfs,hff,,,0,0,15.0,2048,solved,True,True,0.0017634189999995442,4,4,,,4,7,5,21.33,,,2026-08-24T05:58:08+00:00,0.1.0,0e445a8b763b,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervm76f27,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s1-0,miconic,astar,lmcut,,,0,0,15.0,2048,solved,True,True,0.0019275960000015857,4,4,,,4,7,5,21.33,,,2026-08-24T05:58:08+00:00,0.1.0,0e445a8b763b,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervm76f27,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s1-0,miconic,astar,hmax,,,0,0,15.0,2048,solved,True,True,0.001801860999997018,4,4,,,4,7,5,21.33,,,2026-08-24T05:58:08+00:00,0.1.0,0e445a8b763b,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervm76f27,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s1-1,miconic,bfs,,,,0,0,15.0,2048,solved,True,True,0.0016924270000018282,3,3,,,4,6,0,21.33,,,2026-08-24T05:58:08+00:00,0.1.0,0e445a8b763b,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervm76f27,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s1-1,miconic,gbfs,hff,,,0,0,15.0,2048,solved,True,True,0.0017787479999995526,3,3,,,3,6,5,21.33,,,2026-08-24T05:58:08+00:00,0.1.0,0e445a8b763b,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervm76f27,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s1-1,miconic,astar,lmcut,,,0,0,15.0,2048,solved,True,True,0.001957432000004644,3,3,,,3,6,5,21.33,,,2026-08-24T05:58:08+00:00,0.1.0,0e445a8b763b,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervm76f27,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s1-1,miconic,astar,hmax,,,0,0,15.0,2048,solved,True,True,0.0017553140000003964,3,3,,,3,6,5,21.33,,,2026-08-24T05:58:08+00:00,0.1.0,0e445a8b763b,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervm76f27,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s10-0,miconic,bfs,,,,0,0,15.0,2048,timeout,False,False,15.176252726000001,,,,,150771,2969842,0,149.92,,planner stopped on its internal time limit,2026-08-24T05:58:23+00:00,0.1.0,0e445a8b763b,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervm76f27,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s10-0,miconic,gbfs,hff,,,0,0,15.0,2048,solved,True,True,0.21774386799999945,35,35,,,43,864,414,23.74,,,2026-08-24T05:58:24+00:00,0.1.0,0e445a8b763b,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervm76f27,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s10-0,miconic,astar,lmcut,,,0,0,15.0,2048,timeout,False,False,15.156944816999996,,,,,113,2255,764,23.63,,planner stopped on its internal time limit,2026-08-24T05:58:39+00:00,0.1.0,0e445a8b763b,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervm76f27,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s10-0,miconic,astar,hmax,,,0,0,15.0,2048,timeout,False,False,15.120412918,,,,,23796,468287,43880,44.6,,planner stopped on its internal time limit,2026-08-24T05:58:54+00:00,0.1.0,0e445a8b763b,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervm76f27,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s11-0,miconic,bfs,,,,0,0,15.0,2048,timeout,False,False,15.225485763999998,,,,,129849,2814040,0,132.35,,planner stopped on its internal time limit,2026-08-24T05:59:09+00:00,0.1.0,0e445a8b763b,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervm76f27,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s11-0,miconic,gbfs,hff,,,0,0,15.0,2048,solved,True,True,0.2853047210000028,39,39,,,46,1015,496,25.38,,,2026-08-24T05:59:10+00:00,0.1.0,0e445a8b763b,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervm76f27,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s11-0,miconic,astar,lmcut,,,0,0,15.0,2048,timeout,False,False,15.531866253000004,,,,,66,1446,539,25.39,,planner stopped on its internal time limit,2026-08-24T05:59:25+00:00,0.1.0,0e445a8b763b,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervm76f27,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,classical,jupyddl,miconic/s11-0,miconic,astar,hmax,,,0,0,15.0,2048,timeout,False,False,15.136901289999997,,,,,18619,403409,37326,36.23,,planner stopped on its internal time limit,2026-08-24T05:59:41+00:00,0.1.0,0e445a8b763b,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervm76f27,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n4/d0.15,random_obstacles/d0.15,cbs,,,,0,0,15.0,2048,solved,True,True,0.00194864999997435,60.0,,21,60,1,,,21.7,,,2026-08-24T05:59:41+00:00,0.1.0,0e445a8b763b,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervm76f27,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n4/d0.15,random_obstacles/d0.15,cbs,,,,1,0,15.0,2048,solved,True,True,0.0009532289999754084,38.0,,12,38,1,,,21.7,,,2026-08-24T05:59:41+00:00,0.1.0,0e445a8b763b,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervm76f27,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n4/d0.15,random_obstacles/d0.15,cbs,,,,2,0,15.0,2048,solved,True,True,0.0009935360000099536,42.0,,15,42,1,,,21.7,,,2026-08-24T05:59:41+00:00,0.1.0,0e445a8b763b,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervm76f27,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n4/d0.15,random_obstacles/d0.15,prioritized,,,,0,0,15.0,2048,solved,True,True,0.0021869189999961236,60.0,,21,60,4,,,21.7,,,2026-08-24T05:59:41+00:00,0.1.0,0e445a8b763b,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervm76f27,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n4/d0.15,random_obstacles/d0.15,prioritized,,,,1,0,15.0,2048,solved,True,True,0.0013032109999926433,38.0,,12,38,4,,,21.7,,,2026-08-24T05:59:41+00:00,0.1.0,0e445a8b763b,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervm76f27,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n4/d0.15,random_obstacles/d0.15,prioritized,,,,2,0,15.0,2048,solved,True,True,0.0013096530000211715,42.0,,15,42,4,,,21.7,,,2026-08-24T05:59:41+00:00,0.1.0,0e445a8b763b,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervm76f27,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n4/d0.15,random_obstacles/d0.15,pibt,,,,0,0,15.0,2048,solved,True,True,0.00267661399999497,65.0,,21,65,21,,,21.7,,,2026-08-24T05:59:41+00:00,0.1.0,0e445a8b763b,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervm76f27,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n4/d0.15,random_obstacles/d0.15,pibt,,,,1,0,15.0,2048,solved,True,True,0.0022431950000054712,38.0,,12,38,12,,,21.7,,,2026-08-24T05:59:41+00:00,0.1.0,0e445a8b763b,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervm76f27,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n4/d0.15,random_obstacles/d0.15,pibt,,,,2,0,15.0,2048,solved,True,True,0.0024033479999729934,44.0,,16,44,16,,,21.7,,,2026-08-24T05:59:41+00:00,0.1.0,0e445a8b763b,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervm76f27,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n4/d0.15,random_obstacles/d0.15,lacam,,,,0,0,15.0,2048,solved,True,True,0.0031430850000049304,65.0,,21,65,21,,,21.7,,,2026-08-24T05:59:41+00:00,0.1.0,0e445a8b763b,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervm76f27,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n4/d0.15,random_obstacles/d0.15,lacam,,,,1,0,15.0,2048,solved,True,True,0.00250706400001377,38.0,,12,38,12,,,21.7,,,2026-08-24T05:59:41+00:00,0.1.0,0e445a8b763b,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervm76f27,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n4/d0.15,random_obstacles/d0.15,lacam,,,,2,0,15.0,2048,solved,True,True,0.0027443909999931293,44.0,,16,44,16,,,21.7,,,2026-08-24T05:59:41+00:00,0.1.0,0e445a8b763b,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervm76f27,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n8/d0.15,random_obstacles/d0.15,cbs,,,,0,0,15.0,2048,solved,True,True,0.00684741899999608,98.0,,19,98,5,,,21.7,,,2026-08-24T05:59:42+00:00,0.1.0,0e445a8b763b,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervm76f27,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n8/d0.15,random_obstacles/d0.15,cbs,,,,1,0,15.0,2048,solved,True,True,0.0023111840000069606,64.0,,14,64,2,,,21.7,,,2026-08-24T05:59:42+00:00,0.1.0,0e445a8b763b,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervm76f27,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
ci-weekly,mapf,pymapf,random_obstacles/16x16/n8/d0.15,random_obstacles/d0.15,cbs,,,,2,0,15.0,2048,solved,True,True,0.0012433170000178961,62.0,,11,62,1,,,21.7,,,2026-08-24T05:59:42+00:00,0.1.0,0e445a8b763b,3.12.14,Linux 6.17.0-1022-azure (x86_64),AMD EPYC 7763 64-Core Processor,4,runnervm76f27,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.11.1"", ""numpy"": ""2.5.2"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.9.0""}",3
